id,created_at,text
1122138678795497473,2019-04-27 14:01:24,RT @demiftcardi: Scooter has nothing to do with Ariana and Justin's mental health. Stop blaming that on him. He is literally the most suppo…
1122138509869973504,2019-04-27 14:00:43,"@Zexsi_ Rien qu’avec ses 2 tweets jme suis acheté un scooter https://t.co/I5GYRuJhGl
https://t.co/SDZmndmp8J"
1122138454597541889,2019-04-27 14:00:30,UHU! Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/wlhB2Sg3Go
1122138447852920837,2019-04-27 14:00:28,Alleen ik kan helemaal op Bali een ghost from the past tegenkomen terwijl ik rustig op mijn scooter sta te wachten langs de snelweg 🤠
1122138356262035456,2019-04-27 14:00:07,@trashartsfilm @fivelampsfilms @trashartsfilm #5LF24 well that’s the chase scene shot. Thankfully we found that child’s scooter....
1122138214951788545,2019-04-27 13:59:33,RT @mashable: Turn heads with this self-balancing scooter https://t.co/5Yq6aikI78
1122138210207801344,2019-04-27 13:59:32,RT @lovatickingg: lovatics vendo a demi e o scooter trocarem follows no instagram https://t.co/9Ec2PafJX4
1122138204360941568,2019-04-27 13:59:30,RT @NBCNews: Map: Watch the electric scooter boom spread across the US. https://t.co/2Ms4Rx1ocY
1122138159922466816,2019-04-27 13:59:20,RT @NBCNews: Map: Watch the electric scooter boom spread across the US. https://t.co/2Ms4Rx1ocY
1122138153417150464,2019-04-27 13:59:18,@davidhogg111 @VP Have you ever known the joy of pushing someone off a scooter? You should try it
1122138123360702466,2019-04-27 13:59:11,"🛑 Scoobic, el resultado de combinar una scooter y una furgoneta de reparto #Vehículos https://t.co/1BPZM9mKRq"
1122138120697237505,2019-04-27 13:59:10,"Ceat Milaze 90/100-10 53J Tubeless Scooter Tyre,Front or Rear  for ₹1097.  (MRP ₹2011)

https://t.co/3k6L69A4Qg"
1122138116691767296,2019-04-27 13:59:09,"RT @TexasTribAbby: Dear bicyclists, scooter people and skate boarders of Washington DC,

You are not the real-life incarnation of Marty McF…"
1122138091286745088,2019-04-27 13:59:03,RT @NBCNews: Map: Watch the electric scooter boom spread across the US. https://t.co/2Ms4Rx1ocY
1122137957249368064,2019-04-27 13:58:31,"came home to the cake i had left in the fridge and been looking forward to all day, gone. gonna commit scooter ankle"
1122137890912387073,2019-04-27 13:58:16,RT @ChaseOnGame: Do you guys want to talk #Titans draft or hear about @PorthGame's first experience with a bird scooter? @1025TheGame
1122137815956054016,2019-04-27 13:57:58,RT @DailyDemiNews: Demi and her rumored new manager Scooter Braun followed eachother only 10 seconds apart. https://t.co/aVBQ3BM8g7
1122137749836972032,2019-04-27 13:57:42,putain de merde g failli crever à cause d’un putain de scooter bordel c pas une farce qd jvous dis que jv mourir dans un accident de voiture
1122137673395785728,2019-04-27 13:57:24,"RT @remscIouds: ariana, justin and scooter about to make a number one collab in the studio  https://t.co/o3Bo88SV1j"
1122137622464176128,2019-04-27 13:57:12,RT @bieberftmendes: yall remember when scooter wouldn’t let 15 year old justin buy himself a toy helicopter? it took a whole year but he fi…
1122137575601463296,2019-04-27 13:57:00,RT @tinsqueen: Scooter back at it again https://t.co/BYNWbVBCd7
1122137565786771461,2019-04-27 13:56:58,Nothing says laziness like riding a scooter to work downtown while passing thousands of people run their asses off in a marathon.
1122137502989549568,2019-04-27 13:56:43,RT @victoriaanne23: Weekend goal: To ride a Bird scooter
1122137498455629824,2019-04-27 13:56:42,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122137313528745984,2019-04-27 13:55:58,@gmfb @heykayadams loved the video by Scooter you noticed  the Colts r missing. Traded out of the first rd. For the… https://t.co/1Q7BF4w7uT
1122137303764303872,2019-04-27 13:55:56,A bonus workout this morning on my walk - carrying my 4 year olds scooter while pushing a stroller 😐 https://t.co/UWIMpyJY5s
1122137144296919040,2019-04-27 13:55:18,RT @bieberftmendes: yall remember when scooter wouldn’t let 15 year old justin buy himself a toy helicopter? it took a whole year but he fi…
1122137127477764098,2019-04-27 13:55:14,RT @NBCNews: Map: Watch the electric scooter boom spread across the US. https://t.co/2Ms4Rx1ocY
1122137105340067840,2019-04-27 13:55:08,"You might think you need to choose between Shit-eating Scooter and Beaconsfield Bill, but come election day, you ow… https://t.co/DNnPcuMEkR"
1122137081382428672,2019-04-27 13:55:03,Map: Watch the electric scooter boom spread across the US. https://t.co/2Ms4Rx1ocY
1122137071093714945,2019-04-27 13:55:00,"RT @mystrengthddl: *scooter following demi
demi following scooter*

lovatics:  https://t.co/kdo2ZRWZIu"
1122137064215072768,2019-04-27 13:54:59,"RT @pop_globe: According to reliable sources, Scooter Braun [Ariana Grande and Justin Bieber’s manager] is now Demi Lovato’s new manager. h…"
1122137059898998786,2019-04-27 13:54:58,"RT @VVani4U: ಕಾರಿನ ಟಯರ್ ಸ್ಫೋಟಗೊಂಡು ಸ್ಕೂಟರ್​ಗೆ ಡಿಕ್ಕಿ: ವರ್ಷದ ಹಿಂದಷ್ಟೇ ಮದುವೆಯಾಗಿ ಕಾಲೇಜಿಗೆ ಹೋಗ್ತಿದ್ದ ಯುವತಿ ಸಾವು 
#Davanagere #Student #Girl #A…"
1122137048486379520,2019-04-27 13:54:55,RT @demilovatobr: Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/MnF1iSQuoN
1122136999425654784,2019-04-27 13:54:43,"Happy Friendversary! I saw this on my Facebook timeline when I logged on. ""10 years ago today, you and Annette beca… https://t.co/7qMwDdByON"
1122136964256411650,2019-04-27 13:54:35,Do you guys want to talk #Titans draft or hear about @PorthGame's first experience with a bird scooter? @1025TheGame
1122136814742061057,2019-04-27 13:53:59,RT @demilovatobr: Demi Lovato e o empresário Scooter Braun acabaram de se seguir no Instagram. https://t.co/AuT6QLUx4D
1122136743795404800,2019-04-27 13:53:42,"@mlahammer Love you on Almanac, sorry about your elbow,Scott told us about your scooter accident, heal quickly."
1122136456942817281,2019-04-27 13:52:34,Young scooter est sous coté
1122136430631743489,2019-04-27 13:52:28,RT @SamueL_WonG_: Autonomous Scooter Uses AI to Learn Your Favorite Routes  https://t.co/esly8NHhdf
1122136326948753409,2019-04-27 13:52:03,RT @michalnaka: Times are changing: Portland is starting to turn Lyft/Motivate bikeshare stations into hybrid dockless mobility hubs for an…
1122136219062865921,2019-04-27 13:51:37,RT @demilovatobr: Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/MnF1iSQuoN
1122136164855508993,2019-04-27 13:51:24,"RT @MTVNEWS: #AvengersEndgame has arrived, and in honor of the epic #MCU conclusion, we’re taking a look back at our 2011 interview with @C…"
1122136028444278784,2019-04-27 13:50:52,"RT @fIuffystin: what do stans have against scooter bro hes not the devil 😭 hes just a super skilled, successful manager who knows how to ha…"
1122135921686732803,2019-04-27 13:50:26,I have entered @fivelittledove5 Scooter giveaway!  https://t.co/ViWAZz8Vf9  .
1122135912702521347,2019-04-27 13:50:24,@Mama_Kimm Dan zou ik mijn scooter pakken eerst😂
1122135898269913088,2019-04-27 13:50:21,"RT @mystrengthddl: *scooter following demi
demi following scooter*

lovatics:  https://t.co/kdo2ZRWZIu"
1122135877550002177,2019-04-27 13:50:16,RT @SethAbramson: (NOTE) The percentage of Americans who want Trump to be impeached (37%) is now the same as the percentage who wanted Nixo…
1122135751284670464,2019-04-27 13:49:46,RT @demilovatobr: Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/MnF1iSQuoN
1122135728983543809,2019-04-27 13:49:40,"Je me répète mais le vrai miracle fut que cette chienlit n'arrivât pas lors du calamiteux quinquennat de ""scooter""… https://t.co/Vm5Yy4Zsxo"
1122135686788853765,2019-04-27 13:49:30,"RT @journalscontrol: eu tô feliz pela demi, beliebers e arianators sabem como o scooter é bom no que faz e eu espero que ele invista na dem…"
1122135680887545856,2019-04-27 13:49:29,"A year ago today, I survived  food poisoning 😪 Would rather take a scooter to the ankle than to get that shit again"
1122135657109958656,2019-04-27 13:49:23,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122135630425788416,2019-04-27 13:49:17,@gina_scooter @GeorgeTakei I don't understand why they wanna water down the primary process by insisting that candi… https://t.co/tWmsklrxQa
1122135560976523265,2019-04-27 13:49:00,RT @thebadjenn: When I see two people on a scooter together it makes me think of things like this https://t.co/DJhwYUAe3v
1122135541858934785,2019-04-27 13:48:56,@RamseyBetter Y’all need one of ur WRs to grow into a number 1 tho. I think Dede has the potential and with Lee jus… https://t.co/uVud5tO9VC
1122135540869095425,2019-04-27 13:48:55,@spinnershells @UNDERtWEATHER Will they let us take it in to Ohio Stadium this fall?
1122135509780848640,2019-04-27 13:48:48,Scooter u goin broke they said u been flexin too much
1122135470534811649,2019-04-27 13:48:39,PSA glass skateboard is not that rare. The one person who gave a cannon may have had multiple and/or really wanted… https://t.co/SWsB0Yj0Av
1122135408094138368,2019-04-27 13:48:24,Young Scooter - Fast Living
1122135405963378688,2019-04-27 13:48:23,"@JeanClithero Happy Birfday Scooter! Dat pancayke haz me lickin' me lips! Wowsers! Yoo are 14, too? Shay @MadSCWT j… https://t.co/yCENMJlcQQ"
1122135378197139456,2019-04-27 13:48:17,RT @demilovatobr: Demi Lovato e o empresário Scooter Braun acabaram de se seguir no Instagram. https://t.co/AuT6QLUx4D
1122135317044183041,2019-04-27 13:48:02,"RT @wesley_jordan: The lying, hypocritical, Constitution trampling, &amp; heartbreakingly cruel GOP are surprised that their online campaign do…"
1122135147023933440,2019-04-27 13:47:21,RT @sankrant: The targets on who to frame were also chosen. Swami Aseemanda was a huge thorn for the mafia's Christian conversion war. Colo…
1122135135393067008,2019-04-27 13:47:19,@Tanthedamnman27 Buy her a motor scooter
1122135074391166976,2019-04-27 13:47:04,Young Scooter got me doin 120 on the hwy
1122135027670749185,2019-04-27 13:46:53,https://t.co/V0egkMnwXr
1122135014106435591,2019-04-27 13:46:50,I got ran over by a scooter last night. Welcome to Nashville y'all.
1122134895688658944,2019-04-27 13:46:22,"RT @angus17evans: Boy who just zoomed by me on a scooter blasting CoJo out of a speaker, I’ll marry you"
1122134863954550790,2019-04-27 13:46:14,You a jackass if you riding a bird lime fuck boy scooter that's a fucking #lansingfact
1122134769628696576,2019-04-27 13:45:51,"@ the person who spoiled endgame:
 I hope your life will fucking end rn"
1122134763421294594,2019-04-27 13:45:50,RT @janlambod: Garage sale today 59 Hanna Rd 8-11! The Leaside Leafs Elite U15 baseball team is fundraising to support the team! We have go…
1122134652041326592,2019-04-27 13:45:23,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…"
1122134636669231104,2019-04-27 13:45:20,RT @PopAlarms: Demi Lovato and Scooter Braun have started following each other on Instagram after months of rumors that he's Demi's new man…
1122134622274379777,2019-04-27 13:45:16,RT @itsJCMD: Scooter Braun started following Demi on Instagram https://t.co/C6td4nflxj
1122134579270377472,2019-04-27 13:45:06,Get your scooter rental deal in Vegas from me 702-582-7250! #vegas #scooter #goodtimes https://t.co/gi6f59rJEy
1122134498932555776,2019-04-27 13:44:47,RT @jbouie: every time the civil war becomes a topic of public conversation i am amazed by how many americans are still brain poisoned by l…
1122134411468771329,2019-04-27 13:44:26,@maralegre Por eso no creo la versión del chico que atropelló a la señora con el scooter de que iba a 15 km/h
1122134401754779649,2019-04-27 13:44:24,"Die E-Scooter sind ein Riesenfehler! #r2g, genau so wird es kommen. https://t.co/hAQZZeWarl"
1122134394649677824,2019-04-27 13:44:22,On n'arrête pas de parler du free floating à toutes les sauces. Voici le trottoir devant chez moi. OK pour le scoot… https://t.co/2OuA3x5YcY
1122134153145622528,2019-04-27 13:43:25,"Ibu; nak motor ke nak scooter ni??

Me; vusxbdjsjsoansis TERDIAM SKEJAP 🤪🤪"
1122134112058454016,2019-04-27 13:43:15,"Koningsdag met Chicago Mike en band (USA)

We zijn al open !!! aanvang optreden vanaf 21 uur!!

Al jaren lang komt… https://t.co/FvJ905G7oc"
1122134082090090496,2019-04-27 13:43:08,"🔴 Scoobic, el resultado de combinar una scooter y una furgoneta de reparto #Vehículos https://t.co/PWOWKnkVpU"
1122134016109494272,2019-04-27 13:42:52,RT @itsJCMD: Demi liked Scooter Braun’s Instagram post: https://t.co/Sm4QAl9TCQ https://t.co/ARenu51DJr
1122133986124242945,2019-04-27 13:42:45,RT @msfour: Anyone else find that they don’t have particularly strong feelings about scooters but all the opposition to them makes you a sc…
1122133940402307072,2019-04-27 13:42:34,RT @albertzeus2nd: i would take a scooter to the ankle to watch Banda MS perform live
1122133929434189824,2019-04-27 13:42:31,Good morning all.  Hooray!! The Original Rogers Farmers Market Summer Market is OPEN.  We are here in midtown in th… https://t.co/3Z9Dj9V5k5
1122133799645609984,2019-04-27 13:42:00,RT @wxyzdetroit: 'Trove of documents' related to the Flint water crisis found in state building basement. https://t.co/XXPKog0ZKz
1122133772365856768,2019-04-27 13:41:54,RT @N3wzF: https://t.co/JSPqbk5Lul
1122133753604841473,2019-04-27 13:41:49,"RT @animalrescueri: Scooter is a true lap dog! This 9 month old loves affection, is very smart and knows her basic commands. She has a very…"
1122133674844200960,2019-04-27 13:41:30,"RT @demihappened: demi, ariana e tori kelly sabendo que são as meninas do scooter https://t.co/cJLa4wewIr"
1122133649934176256,2019-04-27 13:41:25,@NC5_RSchleicher @NC5_Sky5HD Probably caused by that bird scooter sitting by the hydrant.  🙄
1122133594472886273,2019-04-27 13:41:11,it’s a privilege to fuck with me
1122133548197142530,2019-04-27 13:41:00,"RT @pestelovato: o scooter oficialmente empresario da demi a fanbase não vai precisar apagar os tweets rastreando localização da demi, liga…"
1122133479137972225,2019-04-27 13:40:44,Berlin freut sich auf die Scooter-Zulassung. https://t.co/X7HXBT79ig
1122133455205224449,2019-04-27 13:40:38,RT @PinkNews: His husband also appeared in How I Met Your Mother. He played Lily's high school boyfriend Scooter. https://t.co/CrLZU1zVsS
1122133422175076357,2019-04-27 13:40:30,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122133405146202113,2019-04-27 13:40:26,RT @CMONPUDDlN: i cant wait to see scooter’s success with demi... phil is gonna cry  https://t.co/6D6yCNlAfW
1122133355112402944,2019-04-27 13:40:14,RT @DailyDemiNews: Demi and her rumored new manager Scooter Braun followed eachother only 10 seconds apart. https://t.co/aVBQ3BM8g7
1122133324661653505,2019-04-27 13:40:07,RT @whimsicalIydemi: when did Scooter make Tori Kelly do choreography and overwork her? if anything Demi can work on her own terms now
1122133214833926145,2019-04-27 13:39:41,"RT @jkempcpa: What if Obama had only congratulated athletes who were his supporters? I’m sure the right would have been fine with that.

Th…"
1122133192792858624,2019-04-27 13:39:36,RT @demilovatobr: Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/MnF1iSQuoN
1122133183171047424,2019-04-27 13:39:33,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122133101952376833,2019-04-27 13:39:14,Astig ang vespa. Dream scooter
1122132985875247106,2019-04-27 13:38:46,RT @kiwehhh: scooter thought velociraptors were fake and chupacabras were real
1122132909182332928,2019-04-27 13:38:28,RT @PopAlarms: Demi Lovato and Scooter Braun have started following each other on Instagram after months of rumors that he's Demi's new man…
1122132881768423425,2019-04-27 13:38:21,RT @soledadobrien: Yep. He’s talking about a bunch of moms. https://t.co/XGndCJLVtT
1122132813535432704,2019-04-27 13:38:05,RT @chinatowncdc: Thank you @TheBestNuala of @SFWeekly for the great piece with Chinatown CDC and Chinatown TRIP organizer Rosa Chen on Chi…
1122132812033929216,2019-04-27 13:38:05,"RT @Hopeful_Lars: #DerangedDonald doesn’t even try to disguise his racist ways and white nationalistic tendencies.  If you embrace him, you…"
1122132776659107842,2019-04-27 13:37:56,RT @dlcharts: Provavelmente Demi e Scooter estão juntos nesse momento. Seria hoje o anúncio? 👀 https://t.co/Twau0dBQXp
1122132729892675584,2019-04-27 13:37:45,"RT @thepamilerin: I asked my neighbors children what I should get for them on my way back from work, and they said Scooter 😡 All these Rich…"
1122132525210640384,2019-04-27 13:36:56,RT @ChrisEvans: Much love to the fans who have kept spoilers to themselves. It’s a very unselfish thing to do. https://t.co/4wmRX3WWRB
1122132395094835201,2019-04-27 13:36:25,"@RamseyBetter If he can stay healthy, and I feel like that’s a big if then I think he can go get 1100+ if Foles isn’t complete ass"
1122132355810902016,2019-04-27 13:36:16,@Starry_scooter @BTOB_LSJ @sikssik_0307 내가 피자 먹지 말자고 그랬지 ...... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1122132336139804672,2019-04-27 13:36:11,RT @cj_wentz: Let’s go young fella! Welcome! #FlyEaglesFly https://t.co/2yNb3HipII
1122132325083549696,2019-04-27 13:36:09,a demi vai fracassar ate com o scooter kkkk
1122132205424324609,2019-04-27 13:35:40,"Scooter ist so deep, ich weiß bis heute nicht, wieviel der Fisch kostet. https://t.co/6bLVg8aoKF"
1122132077401522176,2019-04-27 13:35:10,RT @chilltweetss: Whoever created the Chick-fil-A drive thru process for when they’re busy should be in charge of the government PERIOD
1122132009160040448,2019-04-27 13:34:53,"Opa... escolha a sua

#scooter #patinete #patineteeletrico #scootereletrica #eletricoes #eletricoescooter #bike… https://t.co/NH3wT86rYz"
1122131931938852864,2019-04-27 13:34:35,They are allowed on the pitch to celebrate! Even a man in a mobility scooter in the bottom left got past the stewar… https://t.co/BcKVPbV9tU
1122131904604639232,2019-04-27 13:34:28,"RT @kylegriffin1: According to the pool report, Trump has arrived at Trump National Golf Club in Sterling, Virginia.

This is Trump's 184th…"
1122131824682119168,2019-04-27 13:34:09,"Als je geen verstand heb van scooters OF motors ga dan alsjeblieft niet zeggen dat het een scooter is, i mean als i… https://t.co/mOjWsvwTF6"
1122131794701082626,2019-04-27 13:34:02,Xiaomi Mi HIMO T1 la scooter que en realidad es una bici eléctrica https://t.co/bVpk0Y4eqA https://t.co/0ARJdCUfA6
1122131791727484928,2019-04-27 13:34:02,RT @pewresearch: A large majority of Americans say health care for all would benefit future generations. https://t.co/waJkBjRGsN https://t.…
1122131673683038209,2019-04-27 13:33:33,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122131580837859328,2019-04-27 13:33:11,"The answer to my question is yes, I can get out of my neighborhood on a scooter during the marathon. #success"
1122131387740512258,2019-04-27 13:32:25,Das fängt schon mit der Richtungsanzeige an die haben keine Blinker und mit einer Hand sind die Dinger nicht steuer… https://t.co/E4Ax3r5KRn
1122131377917394944,2019-04-27 13:32:23,Agreed but they can not be insured without a vehicle registration cert which the revenue will not provide because t… https://t.co/w0OccrT3eR
1122131283931533318,2019-04-27 13:32:00,@Nerys__ Kubica ha già preparato lo scooter
1122131242802130944,2019-04-27 13:31:51,"Se van a ir a la quiebra los de Grin con tanto scooter en el depósito, se veía venir ... https://t.co/T1K3btu58m"
1122131203719614464,2019-04-27 13:31:41,RT @demilovatobr: Demi curtiu a publicação do empresário Scooter Braun no Instagram. https://t.co/MnF1iSQuoN
1122131175441620993,2019-04-27 13:31:35,"Obbligo di dimora nel suo comune, permanenza in casa dalle 21 alle 7 e presentazione giornaliera alla polizia giudi… https://t.co/XoyOtQxUHe"
1122131163534036992,2019-04-27 13:31:32,Scooter the lavender polar bear visited the Great Gargoyle King to rescue his lost friend Tom!
1122131151785611264,2019-04-27 13:31:29,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122131023238782976,2019-04-27 13:30:58,RT @demilovatobr: Demi Lovato e o empresário Scooter Braun acabaram de se seguir no Instagram. https://t.co/AuT6QLUx4D
1122131000765616130,2019-04-27 13:30:53,"RT @thepamilerin: I asked my neighbors children what I should get for them on my way back from work, and they said Scooter 😡 All these Rich…"
1122131000648138752,2019-04-27 13:30:53,RT @itsJCMD: Demi started following Scooter Braun on Instagram https://t.co/TropCUI4ES
1122130992028893184,2019-04-27 13:30:51,"Koop een snorfiets/scooter en je mag gewoon bellen, op het fietspad rijden en een helm op is ook dan niet nodig. Je… https://t.co/MKCrGACz6F"
1122130988652474369,2019-04-27 13:30:50,RT @happierlovato: DEMI FOLLOWED SCOOTER IT’S HAPPENING PEOPLE https://t.co/9jg9X34FIP
1122130971539722240,2019-04-27 13:30:46,RT @ddlovaticmedia: Demi liked Scooter’s Instagram post: https://t.co/hLnsWoAqLZ https://t.co/VbUwm8P6aW
1122130920356700160,2019-04-27 13:30:34,RT @pv_renew: E-Scooter: Gehweg oder Radweg? | heise online https://t.co/F19Vebx53N
1122130903130460160,2019-04-27 13:30:30,Omg if scooter is Demi’s manager I’ll scream!!!! That means Justin Ariana Demi... LEGENDS
1122130890425978880,2019-04-27 13:30:27,"@anandmahindra @MahindraRise Sir, why don't u consider bringing a 3 wheel scooter or bike to Indian market? Yamaha… https://t.co/ey1Jy12dmy"
1122130880028450816,2019-04-27 13:30:24,"RT @mystrengthddl: *scooter following demi
demi following scooter*

lovatics:  https://t.co/kdo2ZRWZIu"
1122130802337140737,2019-04-27 13:30:06,"Giveaway: https://t.co/u7uxjNRMf2
Product: https://t.co/k1U6ctfnsS
UHINOOS Kick Scooter 3 Wheel Toddler Scooter Eas… https://t.co/6gW9XMT8R9"
1122130683353272320,2019-04-27 13:29:37,"RT @VLAuteur: Cher Antoine,
On a déjà essayé les dirigeant qui se baladent en scooter, et on n'a pas renouvelé leur CDD.
Quant à « Jean-Luc…"
1122130629619933186,2019-04-27 13:29:24,y'all r fckn mad cause Demi is wid Scooter n that she's getting the recognition she deserves. she was jus as equal… https://t.co/jDphBBAlz2
1122130471629021185,2019-04-27 13:28:47,"@NHDeunk @TexasTribAbby Sure, let's say there are a wide spectrum of behaviors by pedestrians, scooter riders and c… https://t.co/6SLkoTX8yg"
1122130452951838722,2019-04-27 13:28:42,https://t.co/jV7IORcHpE
1122130401164705793,2019-04-27 13:28:30,"@wesley_apd @goldenheaart Het is 'n motor, d'r bestaan motors in de vorm van 'n scooter weet je wel😉"
1122130372198846464,2019-04-27 13:28:23,"RT @fokawolf: A3 prints now available...
https://t.co/DSX0AKnemx https://t.co/mrUTpNbuvm"
1122130261184057344,2019-04-27 13:27:57,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122130236370554883,2019-04-27 13:27:51,Omm I’m finna go get me a scooter
1122130117877293059,2019-04-27 13:27:22,RT @clipset: Xiaomi Mi HIMO T1 la scooter que en realidad es una bici eléctrica https://t.co/OHrUwuAJ6F https://t.co/YMHltLjHg3
1122129924851228674,2019-04-27 13:26:36,RT @itsJCMD: Demi started following Scooter Braun on Instagram https://t.co/TropCUI4ES
1122129914898067458,2019-04-27 13:26:34,"So 2019, a pitch invasion at brisbane road involving a mobility scooter. #LOFC  #NationalLeague https://t.co/JKR9VoBrEc"
1122129867678547969,2019-04-27 13:26:23,Congratulations @leytonorientfc on the promotion. Also to the first 'pitch invader' in a mobility scooter. Hat's of… https://t.co/YDVjzF7KLT
1122129861684764672,2019-04-27 13:26:21,"RT @shayari: ""It's nice to be important but it's more important to be nice."" - DJ Scooter"
1122129745024622592,2019-04-27 13:25:54,RT @CMONPUDDlN: scooter braun you have successful clients but you better not overwork miss lovato or you will be hearing from my lawyer.....
1122129730394832897,2019-04-27 13:25:50,RT @elcomercio_peru: Scooter eléctrico: Miraflores plantea que se prohíba la circulación por veredas  https://t.co/k0uluzuB9v
1122129719409938432,2019-04-27 13:25:47,"RT @girlsreallyrule: This interview with Sam Donaldson is pretty great, especially the way he's calling out the obvious and explaining the…"
1122129703819567104,2019-04-27 13:25:44,"Talk about security overkill. 

#paris #france #scooter #bike #security #chain #lockedup @ Paris, France https://t.co/4cXE1YebFi"
1122129639990857734,2019-04-27 13:25:28,scooter écouteurs belek aux guetteurs
1122129593144573952,2019-04-27 13:25:17,"@verygreyperson Поделись, а
Я бы с удовольствием начала"
1122129576807649280,2019-04-27 13:25:13,RT @david4lewis: @janeenorman @BridgetOFlynn Is Coulton in trouble? No reason for Scooter to be there if there’s no issue....by the way Jan…
1122129420754403328,2019-04-27 13:24:36,"@HYUNSIKTIME @BTOB_LSJ @sikssik_0307 광파파파라치~~ 파파라취이~~📸
당분간 피자는 안먹을듯...ㅋㅋㅋㅋㅋㅋㅋ"
1122129419072569344,2019-04-27 13:24:36,RT @happierlovato: DEMI FOLLOWED SCOOTER IT’S HAPPENING PEOPLE https://t.co/9jg9X34FIP
1122129401397882880,2019-04-27 13:24:32,@judasmonster Scooter doing his job wbk
1122129348352458752,2019-04-27 13:24:19,"Maar gelukkig heeft de scooter de klappen opgevangen en niet hij, anders had hij twee verstuikte enkels."
1122129290043195393,2019-04-27 13:24:05,"Bref je suis tombé en scooter, j'ai eu plus de peur que de mal mais waaaoh"
1122129165015298048,2019-04-27 13:23:35,"Mijn broer heeft een verstuikte enkel;

nu moet hij revalideren,
naar de fysiotherapeut,
kan hij niet meer werken,… https://t.co/nxPhr5gr3i"
1122129075470991360,2019-04-27 13:23:14,"@pensologohito eu tbm acho, ela precisava ficar um tempo maior na dela, voltar assim e voltar com o scooter ainda q… https://t.co/Sq2jDRl8ck"
1122128932176912385,2019-04-27 13:22:40,Scooter startup Bird plans to fund protected bike lanes https://t.co/NOQFxjl498 via @Curbed
1122128854607441922,2019-04-27 13:22:21,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122128553418608641,2019-04-27 13:21:09,RT @onepercentafro: Wait SCOOTER AND DEMI'S FOLLOWS ARE 10 SECONDS APART WHICH MEANS IT WAS PLANNED WHICH MEAAANNNS SHES COMING https://t.c…
1122128512637390849,2019-04-27 13:21:00,RT @itsJCMD: Demi liked Scooter Braun’s Instagram post: https://t.co/Sm4QAl9TCQ https://t.co/ARenu51DJr
1122128511806865408,2019-04-27 13:21:00,RT @Y2SHAF: i'd rather take a razor scooter to the ankle than stand up and tell a room full of people a little bit about myself
1122128434392551424,2019-04-27 13:20:41,"@scooter_annie it's good to see
Come October we will hopefully have a change of government &amp; a new leader &amp; Canada… https://t.co/cbIFjNht6i"
1122128406961901569,2019-04-27 13:20:35,RT @happierlovato: DEMI FOLLOWED SCOOTER IT’S HAPPENING PEOPLE https://t.co/9jg9X34FIP
1122128387676561408,2019-04-27 13:20:30,RT @ryanhammon: @realDonaldTrump And Congratulations to you for being picked #2 in the 2016 US President Draft!
1122128304029483009,2019-04-27 13:20:10,RT @hgielrahc: The image of a mwi lauren trying to do a bunny hop on a wains stolen scooter n gawn flying aff the pavement then proceeding…
1122128302238572549,2019-04-27 13:20:10,"Koningsdag met Chicago Mike en band (USA) in Scooter'S 

We zijn al open !!!

Al jaren lang komt hij naar Scooter'S… https://t.co/MZQhgtbZMK"
1122128273197150208,2019-04-27 13:20:03,RT @AntonioMeiraJr: Bom dia! Hoje tem Autos no @correio24horas! #autos #edgest #correio24horas #nissanversa2020 #scooter @Ford @Nissan_Ofic…
1122128265353814017,2019-04-27 13:20:01,RT @OurGirlDemetria: Scooter Braun and Demi followed each other on Instagram. Two words: Get ready.
1122128242268364801,2019-04-27 13:19:55,Het ongeluk gebeurde op de Molenhoek in Pesse. Het is niet duidelijk waardoor de auto en scooter elkaar raakten. De… https://t.co/Hziqf8Yoqm
1122128228993437696,2019-04-27 13:19:52,RT @mashable: Turn heads with this self-balancing scooter https://t.co/5Yq6aikI78
1122128087154434059,2019-04-27 13:19:18,"@TSM_Hamlinz @TSM_Hamlinz damn son you better take that flat cap off my god, out here lookin like a 10 year old sco… https://t.co/iyDuYZ5COm"
