id,created_at,text,retweet_count
1121121565654093824,2019-04-24 18:39:45,RT @clementsauvage: At @algolia HQ for #BR_ND around @LiamBoogar ft. @intercom @linkfluence &amp; @BirdRide ! https://t.co/0aWf86rThz,2
1121121055614164992,2019-04-24 18:37:43,RT @clementsauvage: At @algolia HQ for #BR_ND around @LiamBoogar ft. @intercom @linkfluence &amp; @BirdRide ! https://t.co/0aWf86rThz,2
1121119089391484928,2019-04-24 18:29:54,At @algolia HQ for #BR_ND around @LiamBoogar ft. @intercom @linkfluence &amp; @BirdRide ! https://t.co/0aWf86rThz,2
1121113802945126400,2019-04-24 18:08:54,"RT @3Degrees_Inc: We are thrilled to have partnered with @BirdRide as they take meaningful steps to help decarbonize transportation. 
https…",1
1121109964502728705,2019-04-24 17:53:39,"@BikeGillian @WABADC @BikeArlington @lyft @BirdRide ""When your teenagers start asking you to drop them off *5* blocks from school...""",0
1121107422775369728,2019-04-24 17:43:33,"RT @globalSDGawards: Celebrating #EarthMonth!

@BirdRide's chargers can nominate themselves as the ""Greenest Charger"" this month -  over 1,…",6
1121103466368126976,2019-04-24 17:27:50,We are thrilled to have partnered with @BirdRide as they take meaningful steps to help decarbonize transportation.… https://t.co/h56Eyz01Jk,1
1121089874939957248,2019-04-24 16:33:49,"@CCostrel Hi Charles, thanks for bringing this to our attention. Please send us a direct message and our team can h… https://t.co/JdpL9nfSOV",0
1121084286692495361,2019-04-24 16:11:37,@ScooterTalk @BirdRide @limebike Good luck. That's like suing the police for taking them for the same reason. Learn how to park your trash.,0
1121083846735253504,2019-04-24 16:09:52,@danieljchacon Next we will see you on a @BirdRide,0
1121083010760056832,2019-04-24 16:06:33,"#TheEndIsNigh

#scooters have been pulled off the streets after they were hacked to say #sexual things. this was ju… https://t.co/4vqvA127r4",0
1121082077858762752,2019-04-24 16:02:50,Cincy views 😎 @CityOfCincy https://t.co/4EcIshFszh,1
1121078332878131200,2019-04-24 15:47:57,RT @kschlenker: Thrilled to partner with @Plume_Labs to map air quality in Paris streets thanks to @BirdRide riders #earthday https://t.co/…,8
1121076454945632257,2019-04-24 15:40:30,@BikeGillian @WABADC @BikeArlington @lyft @BirdRide Levity?  Looks more like levitation,0
1121075346063921152,2019-04-24 15:36:05,RT @louislecat: Join me tonight for BR_ND's event at @algolia. I'll be talking about scaling product and brand alongside @kschlenker of @Bi…,4
1121073743336370182,2019-04-24 15:29:43,RT @thetechtrib: @tradesy @TracyDiNunzio @PatientPop @Headspace @andypuddicombe @richardpierson @SurfAir @wadeeyerly @TigerConnect @ZipRecr…,1
1121069002346913792,2019-04-24 15:10:53,"I couldn't decide between a few

Building up my #bikedc karma

Ftfy @lyft &amp; @BirdRide 

#ebikes on bridges ftw! 

A… https://t.co/PQxwBYZSPH",0
1121056739925774341,2019-04-24 14:22:09,@FastCoIdeas @BirdRide What about the endless amount of scooters strewn about our neighborhoods?  Creating massive… https://t.co/IAYajSUqEa,0
1121055560575492098,2019-04-24 14:17:28,"The #1 reason I love working for @BirdRide is because we are taking car trips off the road, but we are doing so muc… https://t.co/xIypBBjWfr",0
1121054965634686977,2019-04-24 14:15:06,"We tried these in LA and I could totally get used to riding one of these more often 👇

""How @BirdRide is working to… https://t.co/UKQ78isyiu",0
1121053271597178880,2019-04-24 14:08:22,@BikeGillian @WABADC @BikeArlington @lyft @BirdRide They were from two different worlds....,0
1121047291857707009,2019-04-24 13:44:37,@BikeGillian @WABADC @BikeArlington @lyft @BirdRide Bucket list item for my @xtracycle cargo options.,0
1121046812830384128,2019-04-24 13:42:42,"Can we have a little levity for #bikedc &amp; #scootdc? 

Caption contest!

@WABADC
@BikeArlington 
@lyft @BirdRide https://t.co/WMr14M3YWU",0
1121044788940173313,2019-04-24 13:34:40,"Great news from @BirdRide to make 🛴🛴🛴 truly sustainable:

-Renewable credits &amp; carbon offsets to mitigate delivery/… https://t.co/BY9RNZ2EAY",1
1121044218787450880,2019-04-24 13:32:24,"Ofc, injury is exacerbated by age, so it won't improve anytime soon. I just wish others were a little kinder, and w… https://t.co/nrnVHUQ10r",0
1121039978753069056,2019-04-24 13:15:33,RT @FastCoIdeas: How @BirdRide is working to make its scooters a truly sustainable transportation option:… https://t.co/N9UXZGpgI8,0
1121039706492407808,2019-04-24 13:14:28,"It was an honor to speak today on #expansion panel about ""sustainable, smart and efficient mobility solutions” in… https://t.co/dPSWePgMuW",0
1121039638351708160,2019-04-24 13:14:12,I am amazed by the explosion of #scooter companies in #TelAviv over the last three months. There is @limebike… https://t.co/s32De7MFl6,0
1121038809800630272,2019-04-24 13:10:54,RT @FastCoIdeas: How @BirdRide is working to make its scooters a truly sustainable transportation option: https://t.co/cAs8amuJcp https://t…,2
1121038605613453313,2019-04-24 13:10:06,How @BirdRide is working to make its scooters a truly sustainable transportation option: https://t.co/cAs8amuJcp https://t.co/tF1Te4JEhH,2
1121032249288396800,2019-04-24 12:44:50,@maniacmiler @BirdRide @limebike @ridespin ??,0
1121024898137194498,2019-04-24 12:15:38,@BirdRide is making our rides even greener through purchasing offsets and RECs--and we're just getting started. Gre… https://t.co/uqsSROUF5y,1
1121018875947012096,2019-04-24 11:51:42,RT @louislecat: Join me tonight for BR_ND's event at @algolia. I'll be talking about scaling product and brand alongside @kschlenker of @Bi…,4
1121014463346499584,2019-04-24 11:34:10,"@BirdRide Same ride, different price with my friend! is it normal! and acceptable? no!!!! https://t.co/qxoku8uQZV",0
1121012154642173954,2019-04-24 11:24:59,It’s telling when I wake up dreading the day ahead when the only variable that differs is having to spend a lot of… https://t.co/LUVvtPfuiC,0
1120997731789692928,2019-04-24 10:27:41,Merci pour les vélos @BirdRide #trottinettes https://t.co/uwykO6flFq,0
1120991147814465536,2019-04-24 10:01:31,RT @louislecat: Join me tonight for BR_ND's event at @algolia. I'll be talking about scaling product and brand alongside @kschlenker of @Bi…,4
1120990224639770625,2019-04-24 09:57:51,"RT @gdecugis: [Paris event🎉] Join our Global Head of Content, @joeei, w/ @kschlenker of @Birdride, @geoffreykeating of @Intercom, and @loui…",3
1120982535843000320,2019-04-24 09:27:18,RT @louislecat: Join me tonight for BR_ND's event at @algolia. I'll be talking about scaling product and brand alongside @kschlenker of @Bi…,4
1120982342884048898,2019-04-24 09:26:32,Join me tonight for BR_ND's event at @algolia. I'll be talking about scaling product and brand alongside… https://t.co/kuhHEd6VZO,4
1120982117259853824,2019-04-24 09:25:38,"RT @crisglago: En las jornadas de “Nuevos patrones de movilidad inteligente,sostenible, segura y eficiente” de @Reale_Seguros y @expansionc…",2
1120981291732733953,2019-04-24 09:22:21,"@RvanAsten Robert, heeft Den Haag contact gehad met @BirdRide om net zoals Breda een stad te worden die deze schone… https://t.co/SfsIt8la30",0
1120980375491239936,2019-04-24 09:18:42,RT @sirasantos: #MovilidadDelFuturo @expansioncom @MADRID @Uber_ES @BirdRide @aedive @ANESDOR patrocina @Reale_Seguros https://t.co/Y1GAeKX…,1
1120980252451319808,2019-04-24 09:18:13,"RT @gdecugis: [Paris event🎉] Join our Global Head of Content, @joeei, w/ @kschlenker of @Birdride, @geoffreykeating of @Intercom, and @loui…",3
1120978663934255106,2019-04-24 09:11:54,"RT @Reale_Seguros: 📢#RealeNews📢@DouidriHaya de @BirdRide en ##MovilidaddelFuturo:
🗣️""Contaminación y congestión: los problemas de la gran c…",1
1120971031064260613,2019-04-24 08:41:35,"📢#RealeNews📢@DouidriHaya de @BirdRide en ##MovilidaddelFuturo:
🗣️""Contaminación y congestión: los problemas de la g… https://t.co/qKWJkRci4t",1
1120969774442348545,2019-04-24 08:36:35,"En las jornadas de “Nuevos patrones de movilidad inteligente,sostenible, segura y eficiente” de @Reale_Seguros y… https://t.co/N9PgKznm4L",2
1120965445857763335,2019-04-24 08:19:23,#MovilidadDelFuturo @expansioncom @MADRID @Uber_ES @BirdRide @aedive @ANESDOR patrocina @Reale_Seguros https://t.co/Y1GAeKXHJF,1
1120954908973232129,2019-04-24 07:37:31,"@mattturck @OrganicTransit It’s designed to last for years and has most of the features of a car. Sooooo

Low opera… https://t.co/CaXnvZeeOV",0
1120952855920291840,2019-04-24 07:29:21,"Bonjour @BirdRide, encore une trottinette qui n’a rien à faire là ! https://t.co/1ek7WZOvo2",0
1120948434855440384,2019-04-24 07:11:47,"Un ""Juicer"" @BirdRide arrêté sur la voie de droite (hors voie de bus) https://t.co/bxkMLgndgT",0
1120940922970230784,2019-04-24 06:41:56,@james @BirdRide @AtlantaBeltLine Hello handsome can we talk,0
1120929429104910336,2019-04-24 05:56:16,RT @HopeNEWS8: Coming down the streets of Downtown #SanDiego many @BirdRide @limebike #Scooters Supporters in favor of @Kevin_Faulconer Sco…,3
1120924509274460161,2019-04-24 05:36:43,.@limebike and @BirdRide this is what I’m talking about. Is it against your TOS to park a scooter in a driveway—pri… https://t.co/8cvq1ASjPA,0
1120917605122920449,2019-04-24 05:09:17,@BirdRide subtle use of vets to plug your agenda at the SD council hearing... #eyeroll #shame,0
1120913133969608704,2019-04-24 04:51:31,@BirdRide need help... your help and app are frustrating. It’s like a very slow chat with a different person answer… https://t.co/ZbU8L9VBzn,0
1120911627874983936,2019-04-24 04:45:32,@ScottMMichaels @BirdRide Loved them when they were in Santa Monica. Really wish they’d come to Williamsburg.,0
1120900231086821376,2019-04-24 04:00:15,"Just watched a guy at University &amp; 6th go ballistic on a @BirdRide scooter. He gets off, throws it down, stomps it… https://t.co/lJi46vA9K3",0
1120883398489174017,2019-04-24 02:53:21,@KAYxJO Happy Earth Day! 🌎🛴,0
1120883014551031808,2019-04-24 02:51:50,"@7Amara7 Hi Amara, sorry to hear that! Send us a direct message and our team can help you out. 
https://t.co/h3pID4ySQA",0
1120878792728203265,2019-04-24 02:35:03,"@ScottMMichaels Scott, Kansas City definitely for the win!  #EnjoyTheRide 🛴👍",0
1120863719037083648,2019-04-24 01:35:09,Took my first @BirdRide today. Great experience. Kansas City for the win. https://t.co/aPtZEXUdA6,0
1120850767592792064,2019-04-24 00:43:42,@BirdRide hey guys.  Having issues with the app.,0
1120845322513678337,2019-04-24 00:22:03,"RT @AmazingChevVolt: @BirdRide @jump_rides @limebike @michiganstateu @InovateusSolar THIS/
2/
MQ/ 
'Under The Amendment To Ordinance 33.00…",1
1120845272811278336,2019-04-24 00:21:51,"@BirdRide @jump_rides @limebike @michiganstateu @InovateusSolar THIS/
2/
MQ/ 
'Under The Amendment To Ordinance 33.… https://t.co/tQz4KJX1wd",1
1120845118045675521,2019-04-24 00:21:15,"Help a bro out @BirdRide , @limebike @lyft #Xiaomi #m365 https://t.co/MYypjd0rqI",0
1120845024038490112,2019-04-24 00:20:52,@SMBigBlueBus @BirdRide https://t.co/PBC0NH5G1B,0
1120844926936203264,2019-04-24 00:20:29,"Today, I took @SMBigBlueBus in the morning and a @BirdRide to daycare pickup. Price: $4.54, or about 80% more than… https://t.co/IiENM0NGWS",0
1120843754074562560,2019-04-24 00:15:49,"RT @AmazingChevVolt: @BirdRide BREAKING/
@BirdRide, @Jump_Rides, @LimeBike #MicroMobility, #eMobility #ElectricFueledVehicle's At @Michigan…",1
1120843532896436224,2019-04-24 00:14:57,"@BirdRide BREAKING/
@BirdRide, @Jump_Rides, @LimeBike #MicroMobility, #eMobility #ElectricFueledVehicle's At… https://t.co/lFtwEd7wJL",1
