id,created_at,text,retweet_count
1121165991403298818,2019-04-24 21:36:17,@theresedapriest @oliviagalyon27 @limebike I honestly need to make a cringey hype video or sumthingggg. I would definitely do that,0
1121165886910541824,2019-04-24 21:35:52,RT @theresedapriest: @selaam_d @oliviagalyon27 @limebike @limebike sponsor her NEOWWWW,1
1121165788193415174,2019-04-24 21:35:28,@selaam_d @oliviagalyon27 @limebike @limebike sponsor her NEOWWWW,1
1121165735999549440,2019-04-24 21:35:16,@BigdaddMario @AustinCotton13 @limebike https://t.co/GD7Y1KAs6U,0
1121165494248181760,2019-04-24 21:34:18,@BigdaddMario @AustinCotton13 @limebike so what bitch,0
1121165395560366081,2019-04-24 21:33:55,thank you @oliviagalyon27 @theresedapriest at $0.29/min I am on my way to ruining my life and my savings even furth… https://t.co/hUqUp73Pmk,0
1121164720151650304,2019-04-24 21:31:14,@limebike when are the scooters coming back to Minneapolis??,0
1121164408984494080,2019-04-24 21:29:59,I’ve been converted on this trip. @limebike &gt; @BirdRide. Bigger. Faster. Stronger. #scooterwars (sorry @janamal I’m… https://t.co/iP7pTY55M0,1
1121163875913695233,2019-04-24 21:27:52,sam ehlinger just zoomed past me on a limebike,0
1121162478702989312,2019-04-24 21:22:19,@adamkovac @limebike Good luck! @limebike is deffinetly changing how mobility works around the globe and we truly b… https://t.co/QFFIiMIPpG,0
1121161256478625792,2019-04-24 21:17:28,"RT @MARTASERVICE: We're partner with @limebike just in time for National Get on Board Day!
New users get their first 3 unlocks for free wit…",3
1121161002178023425,2019-04-24 21:16:27,"@limebike been trying to lock my scooter. Won’t lock, someone hopped on it and took off https://t.co/Ieam72a6Nl",0
1121160875229028352,2019-04-24 21:15:57,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121160451436490758,2019-04-24 21:14:16,@BikeHoboken @CityofHoboken @limebike More trouble yuppies can’t ride bikes so now we give them scooters great,0
1121160121684504578,2019-04-24 21:12:57,Greensboro was the very first city to have Lime bikes. Now they're all gone. https://t.co/INiWsbCOCb #news #ncnews #greensboro #limebike,0
1121159297264758785,2019-04-24 21:09:41,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121158061694103552,2019-04-24 21:04:46,"1 like and I will download BIRD in addition to @limebike to maximize my ride-sharing, alternative transportation ca… https://t.co/uEzO5XMLrS",0
1121157940524802049,2019-04-24 21:04:17,"@latruelle @FabienTipon @LimebikeF @C_Najdovski Avec @limebike, vous pouvez toujours attendre pour avoir une réaction sur Twitter...",0
1121157819800203264,2019-04-24 21:03:49,@AustinCotton13 @BigdaddMario @limebike,0
1121157647284277248,2019-04-24 21:03:07,@ParisEnVoiture @latruelle @LimebikeF @C_Najdovski @limebike @egregoire @jlmissika @mr_matth Dans une collectivité… https://t.co/tZxiWu0DG3,0
1121156004023025671,2019-04-24 20:56:36,@ParisEnVoiture @latruelle @LimebikeF @C_Najdovski @limebike @egregoire @jlmissika @mr_matth On en revient effectiv… https://t.co/OBAAavDxK3,0
1121154894185095169,2019-04-24 20:52:11,@ParisEnVoiture @latruelle @LimebikeF @C_Najdovski @limebike @egregoire @jlmissika @mr_matth Pour moi c'est simple… https://t.co/r7MmF7ZDcS,0
1121154469809532928,2019-04-24 20:50:30,"RT @joxman: As a @limebike user and new @morpher owner, very excited to hear this news! https://t.co/Wx0quWUooG",2
1121153871554994176,2019-04-24 20:48:07,"Sub-lime day to try out @limebike scooters on Boston City Hall Plaza. Done right, these could really help with the… https://t.co/onFiNOkxC9",0
1121152442106667008,2019-04-24 20:42:26,"#TheEndIsNigh

designate #scooter parking zones. scooter riders and companies will only be able to park devices in… https://t.co/m7jXwgtJdr",0
1121152006700199937,2019-04-24 20:40:43,"#TheEndIsNigh

#Scooter companies will be required to use #geofencing #technology on their #scooters to limit speed… https://t.co/REclVS7dN7",0
1121151778739773440,2019-04-24 20:39:48,"#TheEndIsNigh

limit the speed of dockless #scooters from 15 mph to 8 mph in high-traffic areas like Spanish landin… https://t.co/VGiUPPYQhi",0
1121150955783897088,2019-04-24 20:36:32,"@boommatt1 @jjmanion @limebike @GovMurphy Unknown, but the program isn’t authorized by the city to start sooner tha… https://t.co/ofKPoIJ1Lz",0
1121149999214202885,2019-04-24 20:32:44,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121149742556123136,2019-04-24 20:31:43,Loved this. @limebike when are you coming to east coast?,0
1121149705201676293,2019-04-24 20:31:34,@KUSINews @limebike Do the same rules apply to cars? Because that would be fantastic!,0
1121149253936660480,2019-04-24 20:29:46,"@BikeHoboken @jjmanion @limebike @GovMurphy When does Murphy sign this? And if he does, will they start to roll out… https://t.co/6gWSIbJIQ4",0
1121149182893408257,2019-04-24 20:29:29,"@jwalshie @limebike @FordGoBike pretty sure GoBike was ""unfaithful"" first, to extrapolate this analogy 😂",0
1121148822011273216,2019-04-24 20:28:03,RT @KUSINews: #ICYMI The #SanDiego City Council unanimously voted Tuesday to tentatively approve a regulatory package for dockless electric…,1
1121146676180336647,2019-04-24 20:19:32,"RT @MARTASERVICE: We're partner with @limebike just in time for National Get on Board Day!
New users get their first 3 unlocks for free wit…",3
1121146213670088705,2019-04-24 20:17:41,I am very thankful for @limebike when my new tubeless setup fails me multiple times in a day. 😬,0
1121145723708477440,2019-04-24 20:15:45,"Tuve la fortuna de participar en la mesa de diálogos de la movilidad en la CDMX, agradezco a @juliaortizrios… https://t.co/LVORKlEQxX",0
1121145676409315330,2019-04-24 20:15:33,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121145556657692678,2019-04-24 20:15:05,"RT @joxman: As a @limebike user and new @morpher owner, very excited to hear this news! https://t.co/Wx0quWUooG",2
1121143813798539265,2019-04-24 20:08:09,"RT @ritaxben: Sérieux ??? Là on dépasse tout , dans le tunnel en plus @boris_tweets @ArielWeilT @C_Najdovski @limebike @Anne_Hidalgo @Paris…",4
1121143589831106566,2019-04-24 20:07:16,Last night we had so much fun. There was a single @limebike electric scooter out on his sidewalk. So we decided to… https://t.co/pOyrPgf6Mi,0
1121143559804149760,2019-04-24 20:07:09,"Hoy sostuvimos una conversación con expertos en movilidad sustentable, cambio climático y tecnologías verdes. Los 🛴… https://t.co/rdfxK8vrdC",0
1121143240906788865,2019-04-24 20:05:53,@jwalshie @limebike @FordGoBike Had the same problem this morning,0
1121142974514069504,2019-04-24 20:04:49,RT @Clementemente: @Marie_K70 @ritaxben @latruelle @LimebikeF @C_Najdovski @limebike De l'usage en passant par le stationnement et la recha…,1
1121142518681415686,2019-04-24 20:03:00,@Marie_K70 @ritaxben @latruelle @LimebikeF @C_Najdovski @limebike De l'usage en passant par le stationnement et la… https://t.co/JlhKSCuM6B,1
1121142497990926336,2019-04-24 20:02:55,"@BikeHoboken @CityofHoboken @limebike I would break my neck, but I support and am grateful for all your efforts to… https://t.co/dfmuoCsjWD",0
1121138702401536001,2019-04-24 19:47:51,Covered 25 miles in the last three days talking to coworking spaces about their communities. My goal is no cars thi… https://t.co/yjU6qUSTrQ,0
1121138690607042560,2019-04-24 19:47:48,@kerbyside @jwalshie @limebike @FordGoBike Until you're ready to commit to an ebike of your own. 😉,0
1121138044457889792,2019-04-24 19:45:14,"Hoy tuvimos el honor de estar en diálogo de movilidad sustentable  organizado por @limebike, muy buen evento. https://t.co/zYUAKFoSMV",5
1121137565774548992,2019-04-24 19:43:20,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121136281025695744,2019-04-24 19:38:13,"@limebike  bonjour, quelle est votre nombre de véhicule à Bruxelles ? Merci",0
1121136122891870208,2019-04-24 19:37:36,@jwalshie @limebike @FordGoBike Open relationships are all the rage these days...,0
1121135582887981059,2019-04-24 19:35:27,"RT @millsfitzgerald: @nphMN @limebike @DFLovett When life gives you limes, scooter around the Big City conveniently and affordably!",1
1121134122980790273,2019-04-24 19:29:39,"RT @ritaxben: Sérieux ??? Là on dépasse tout , dans le tunnel en plus @boris_tweets @ArielWeilT @C_Najdovski @limebike @Anne_Hidalgo @Paris…",4
1121133637691428864,2019-04-24 19:27:43,It’s wicked windy at the Boston @limebike lounge https://t.co/7vSSVv5aSm,0
1121132961125085186,2019-04-24 19:25:02,"@BikeHoboken @noahlz @limebike @CityofHoboken Indeed, easy to move to the Hudson River unfortunately.

https://t.co/dC78PTDEuF",0
1121132586800230402,2019-04-24 19:23:32,RT @GrahamGullans: Thanks for a great event in Boston @limebike. Hoping to see scooters on the streets soon. The @Superpedestrian team came…,1
1121132432105844737,2019-04-24 19:22:56,@ParisEnVoiture @latruelle @LimebikeF @C_Najdovski @limebike @egregoire @jlmissika @mr_matth https://t.co/SNIAIqY5nR,1
1121131986846986240,2019-04-24 19:21:09,@alecperkins @BikeHoboken @limebike @citibike @JerseyBike Make sure they are providing the city with MDS https://t.co/7gBLSvbP4H,0
1121131958644498432,2019-04-24 19:21:03,RT @ParisEnVoiture: @latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogène da…,14
1121131200666570752,2019-04-24 19:18:02,@latruelle @LimebikeF @C_Najdovski Recharger des trottinettes électriques en flotte libre avec un groupe électrogèn… https://t.co/8EmplbHp30,14
1121130863352266752,2019-04-24 19:16:42,@BikeHoboken @limebike @limebike will you be making usage data available the way @CitiBike and @JerseyBike do? Migh… https://t.co/ARpJm3VuFY,0
1121130340679131136,2019-04-24 19:14:37,@parkinhoboken @BikeHoboken @CityofHoboken @limebike Definitely not smooth when walking on the sidewalk and you tak… https://t.co/gepOevZMFZ,0
1121129668000620545,2019-04-24 19:11:57,"No bikes! Luckily there were plenty of @limebike. I'm cheating on you, @FordGoBike https://t.co/x4VJT9idic",0
1121129558227374080,2019-04-24 19:11:30,@BikeHoboken @CityofHoboken @limebike It’s not smooth riding when you go through the intersection of 15/Washington… https://t.co/PSxHpVUwN8,0
1121129037198516226,2019-04-24 19:09:26,"RT @Marie_K70: @latruelle @LimebikeF @C_Najdovski Mobilité douce, pas de pollution, respect de l'environnement, charte de bonne conduite qu…",4
1121128384518610945,2019-04-24 19:06:51,@Someone60752474 @limebike Jersey City is working on e-scooters as well! Let them know you think it’s a good idea. https://t.co/WT445wuf9P,0
1121124573720784897,2019-04-24 18:51:42,@TheNeuroticMom @BikeHoboken @limebike I mean do you mind that we clean up after all the cars already?   Every poin… https://t.co/SkkIpxosm0,0
1121124572919672834,2019-04-24 18:51:42,"RT @ray_raycaitlin: @limebike this is unacceptable. I have a disability and could not use the ramp outside the @uofl @UofLbiz building, and…",15
1121124381378396162,2019-04-24 18:50:56,@BikeHoboken @limebike IF you guys included the Heights and Union and Weekhawken (at least the edge of the hill) I… https://t.co/ORAdMEvxHh,0
1121124215862595585,2019-04-24 18:50:17,@limebike hi! I was at work at this time. I didn’t have a scooter. How can I fix this? https://t.co/YzHpHMre4l,0
1121122983173677058,2019-04-24 18:45:23,@meptrsn @DigitalSciGuy @cityofeverettma @limebike @RideBluebikes Thanks for the questions @meptrsn! We'll DM you c… https://t.co/4vXsG0GEpC,0
1121121838090915842,2019-04-24 18:40:50,"RT @Marie_K70: @latruelle @LimebikeF @C_Najdovski Mobilité douce, pas de pollution, respect de l'environnement, charte de bonne conduite qu…",4
1121121564848721920,2019-04-24 18:39:45,"@latruelle @LimebikeF @C_Najdovski Mobilité douce, pas de pollution, respect de l'environnement, charte de bonne co… https://t.co/KXH5K74La3",4
1121120663639445504,2019-04-24 18:36:10,"Equipped with two unlocked Lime-E electric assist bikes, chargers, camping gear, all-natural snacks and a pair of s… https://t.co/Ou96Glz2bP",3
1121120251838525440,2019-04-24 18:34:32,Hey @limebike any chance of bringing back your public #API? Would like to analyze my ride history,0
1121120004689354753,2019-04-24 18:33:33,"Hello @limebike. It's happening in Paris. Either you do something, either I delete your app and erase my account. https://t.co/TjEVKapOAH",0
1121118614688546818,2019-04-24 18:28:01,"RT @ray_raycaitlin: Not all wheelchairs can make this clearance, @limebike. Why are you taking up 60% of the sidewalk here? Why is the city…",9
1121118546359021569,2019-04-24 18:27:45,"RT @ray_raycaitlin: Not all wheelchairs can make this clearance, @limebike. Why are you taking up 60% of the sidewalk here? Why is the city…",9
1121118286228459524,2019-04-24 18:26:43,RT @realBobbyHealy: Good history of the scooter scene soon coming to Irish shores courtesy of @limebike . Sooner the better. Wondering how…,3
1121118212131840001,2019-04-24 18:26:25,"Sérieux ??? Là on dépasse tout , dans le tunnel en plus @boris_tweets @ArielWeilT @C_Najdovski @limebike… https://t.co/tVYaMmpL6r",4
1121117601877221377,2019-04-24 18:24:00,@JuanPMayorga @WazeCarpool @econducemx @limebike,0
1121116997243351041,2019-04-24 18:21:36,"RT @ray_raycaitlin: Not all wheelchairs can make this clearance, @limebike. Why are you taking up 60% of the sidewalk here? Why is the city…",9
1121116615771328512,2019-04-24 18:20:05,"RT @ray_raycaitlin: @limebike this is unacceptable. I have a disability and could not use the ramp outside the @uofl @UofLbiz building, and…",15
1121116335424122881,2019-04-24 18:18:58,"RT @ray_raycaitlin: Not all wheelchairs can make this clearance, @limebike. Why are you taking up 60% of the sidewalk here? Why is the city…",9
1121116300481302530,2019-04-24 18:18:50,"RT @ray_raycaitlin: @limebike this is unacceptable. I have a disability and could not use the ramp outside the @uofl @UofLbiz building, and…",15
1121115972734279682,2019-04-24 18:17:31,RT @GenYonkers: It's a beautiful day for a ride on one of Yonkers' @limebike! #bicycleday #geny #bepartofit https://t.co/UgLPgXctzv,3
1121114575145848833,2019-04-24 18:11:58,Hey @limebike! My friends are shooting a feature film this weekend where the main character commutes with a scooter… https://t.co/VfdVCpTxqD,0
1121114495609442305,2019-04-24 18:11:39,@DigitalSciGuy @cityofeverettma @limebike @RideBluebikes @MAPCMetroBoston OK. I'll see if we have one! I've gotten… https://t.co/VK5HKibl2G,0
1121112366643580931,2019-04-24 18:03:12,Thanks for a great event in Boston @limebike. Hoping to see scooters on the streets soon. The @Superpedestrian team… https://t.co/G20y7xe3Pq,1
1121111113964376068,2019-04-24 17:58:13,Super unacceptable. Please stop allowing this. @limebike @uofl @louisvillemayor https://t.co/kbkIWQSPzN,0
1121111028769742854,2019-04-24 17:57:53,@TheNeuroticMom @BikeHoboken @limebike Stop being so neurotic...,0
1121110969852342273,2019-04-24 17:57:39,"I would love to have @Limebike #scootersharing in Boston! They make getting around easy, fun and affordable. Our ci… https://t.co/1rWJcWe8dA",0
1121110935299608576,2019-04-24 17:57:30,@limebike thank you for the invitation to ride in Philly on May 2nd! #limelife,0
1121110323510108166,2019-04-24 17:55:05,@meptrsn @cityofeverettma @limebike @RideBluebikes @MAPCMetroBoston My understanding of how much/little MAPC acts a… https://t.co/W9WyGmoyge,0
1121109988410384385,2019-04-24 17:53:45,"Not all wheelchairs can make this clearance, @limebike. Why are you taking up 60% of the sidewalk here? Why is the… https://t.co/MiYhlxMkwZ",9
1121109099729571840,2019-04-24 17:50:13,@DigitalSciGuy @cityofeverettma @limebike @RideBluebikes @MAPCMetroBoston So does @MAPCMetroBoston have jurisdictio… https://t.co/JL7nwQ73NJ,0
1121108811597733888,2019-04-24 17:49:04,"@meptrsn @cityofeverettma @limebike @RideBluebikes As I understand, the city set aside the capital over multiple bu… https://t.co/I4a8idZBYm",0
1121107930244366336,2019-04-24 17:45:34,@DigitalSciGuy @cityofeverettma @limebike @RideBluebikes Do you know anything about how that works out legally? The… https://t.co/kL6n13TXXA,0
1121107443801571329,2019-04-24 17:43:38,I dream of a world where one of these isn't out of place in the Boston region... But soon @cityofeverettma will hos… https://t.co/4P8XEAZW2Q,0
1121106854682271747,2019-04-24 17:41:17,"@limebike this is unacceptable. I have a disability and could not use the ramp outside the @uofl @UofLbiz building,… https://t.co/FCTPoTKO3H",15
1121106837233913857,2019-04-24 17:41:13,"@nphMN @limebike @DFLovett When life gives you limes, scooter around the Big City conveniently and affordably!",1
1121106630324703232,2019-04-24 17:40:24,"As a @limebike user and new @morpher owner, very excited to hear this news! https://t.co/Wx0quWUooG",2
1121104960433815552,2019-04-24 17:33:46,"RT @Malaz_Madani: @limebike amazing bikes, thank you. I think you should have more bikes in Barnes and Castlenau as the #hammersmithbridge…",1
1121104802602213376,2019-04-24 17:33:08,"@BikeHoboken @limebike They will be a hit! Hitting parked cars, pedestrians, drunks, the elderly, dogs, children, p… https://t.co/0RbWNBh2Y5",0
1121103012636823559,2019-04-24 17:26:01,These two artists and friends were born and raised together in the 18th arrondissement of Paris. They also love the… https://t.co/KA1nYW9W9w,0
1121102689960693761,2019-04-24 17:24:45,"@limebike amazing bikes, thank you. I think you should have more bikes in Barnes and Castlenau as the… https://t.co/L8AzwJHYcS",1
1121102461765177344,2019-04-24 17:23:50,RT @yelisanchezs: En 2017 se siguió privilegiando la infraestructura para el automóvil. En 2019 y siguientes años seguirá esta tendencia en…,4
1121101040202342402,2019-04-24 17:18:11,@limebike @lyft  Little help please at the foot of Reed and Boardwalk🛴🚨💁🏻‍♂️ 92109 https://t.co/SEkWg7bZX6,0
1121100830806106112,2019-04-24 17:17:21,"RT @BikeHoboken: @limebike The scooters take a brief moment to get used to. Once you get a feel for how they accelerate and brake, it's smo…",7
1121099676835434496,2019-04-24 17:12:46,"RT @busakertweets: When life gives you @limebike, make @Lemonade_Inc",1
1121099563895418880,2019-04-24 17:12:19,"When life gives you @limebike, make @Lemonade_Inc",1
1121098988382576642,2019-04-24 17:10:02,@Livingstone_RJ @limebike Nice colour — evokes a message promoting green and the environment 🍀🍀,0
1121096930853969920,2019-04-24 17:01:51,"@adamkovac @limebike Congrats, Adam!",0
1121095998112260096,2019-04-24 16:58:09,@HillsboroughFL CAN WE PLZZZZZZ GET @limebike PLZZZZZZZ,0
1121095465833988097,2019-04-24 16:56:02,"@BikeHoboken @limebike I'm so excited for these to roll out.  for anyone saying this is going to be an issue, clear… https://t.co/QSJvAqJ6Me",0
1121090620301377536,2019-04-24 16:36:47,"RT @BikeHoboken: Weeeeeeee! Helmet cam from a test ride of the @limebike e-scooters yesterday. These are going to be a hit, and a great new…",13
1121090167173861376,2019-04-24 16:34:59,@ALagosU @limebike Look at u go!,0
1121089921924648961,2019-04-24 16:34:00,@UToledo @limebike https://t.co/z3kPgAoUVF,0
1121088184010457088,2019-04-24 16:27:06,First @limebike ride to catch son’s school band performance 👍(took scenic rout by riverside pathway but ok)… https://t.co/IfDORA8Yk3,0
1121087528092696577,2019-04-24 16:24:30,"@limebike I need real customer service please ,🙏",0
1121086666775592960,2019-04-24 16:21:04,RT @yelisanchezs: En 2017 se siguió privilegiando la infraestructura para el automóvil. En 2019 y siguientes años seguirá esta tendencia en…,4
